Statute Name,Violation Date,latitude,longitude,counts
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.498728,-122.264429,3
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.498735,-122.26443,6
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.517356,-122.359216,14
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.537074,-122.28096,23
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.538861,-122.376545,18
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.538958,-122.29651,34
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.539232,-122.376561,27
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.539907,-122.390598,7
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.540554,-122.390322,9
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.548313,-122.363056,10
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.549001,-122.363038,13
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.550901,-122.296778,7
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.550923,-122.297708,4
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.552032,-122.381654,23
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.563683,-122.313428,12
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.60085,-122.316977,32
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.600859,-122.316978,12
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.601695,-122.314165,13
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.640259,-122.302094,64
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.683046,-122.29588,6
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.683059,-122.294795,5
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.68687,-122.376805,13
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.697712,-122.32312,15
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.697724,-122.32312,23
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.705065,-122.355491,27
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.714085,-122.328779,3
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/12,47.714936,-122.355552,11
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.498728,-122.264429,2
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.498735,-122.26443,7
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.517356,-122.359216,7
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.537074,-122.28096,13
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.538861,-122.376545,15
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.538958,-122.29651,38
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.539232,-122.376561,20
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.539907,-122.390598,20
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.540554,-122.390322,11
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.548313,-122.363056,7
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.549001,-122.363038,11
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.550901,-122.296778,3
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.550923,-122.297708,7
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.552032,-122.381654,15
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.563683,-122.313428,15
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.60085,-122.316977,24
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.600859,-122.316978,12
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.601695,-122.314165,11
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.640259,-122.302094,80
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.683046,-122.29588,8
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.683059,-122.294795,6
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.68687,-122.376805,15
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.697712,-122.32312,11
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.697724,-122.32312,12
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.705065,-122.355491,28
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/13,47.714936,-122.355552,13
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.498728,-122.264429,3
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.498735,-122.26443,1
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.537074,-122.28096,2
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.538861,-122.376545,6
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.538958,-122.29651,4
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.539232,-122.376561,6
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.539907,-122.390598,1
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.540554,-122.390322,3
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.548313,-122.363056,1
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.549001,-122.363038,2
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.550901,-122.296778,1
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.550923,-122.297708,1
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.552032,-122.381654,8
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.563683,-122.313428,2
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.60085,-122.316977,12
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.600859,-122.316978,4
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.601695,-122.314165,7
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.640259,-122.302094,16
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.683046,-122.29588,1
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.68687,-122.376805,7
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.697712,-122.32312,4
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.697724,-122.32312,2
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.705065,-122.355491,11
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.714085,-122.328779,3
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/16,47.714936,-122.355552,4
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.498735,-122.26443,4
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.517356,-122.359216,11
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.537074,-122.28096,20
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.538861,-122.376545,18
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.538958,-122.29651,32
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.539232,-122.376561,23
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.539907,-122.390598,6
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.540554,-122.390322,13
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.548313,-122.363056,15
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.549001,-122.363038,15
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.550901,-122.296778,1
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.550923,-122.297708,3
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.552032,-122.381654,25
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.563683,-122.313428,8
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.60085,-122.316977,31
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.600859,-122.316978,9
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.601695,-122.314165,11
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.640259,-122.302094,62
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.683046,-122.29588,8
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.683059,-122.294795,8
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.68687,-122.376805,14
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.697712,-122.32312,12
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.697724,-122.32312,11
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.705065,-122.355491,35
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.714085,-122.328779,10
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/17,47.714936,-122.355552,18
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.498728,-122.264429,4
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.498735,-122.26443,1
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.517356,-122.359216,8
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.537074,-122.28096,26
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.538861,-122.376545,15
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.538958,-122.29651,30
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.539232,-122.376561,41
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.539907,-122.390598,12
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.540554,-122.390322,10
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.548313,-122.363056,7
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.549001,-122.363038,15
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.550901,-122.296778,2
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.550923,-122.297708,2
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.552032,-122.381654,18
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.563683,-122.313428,15
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.60085,-122.316977,26
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.600859,-122.316978,12
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.601695,-122.314165,10
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.640259,-122.302094,37
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.683046,-122.29588,5
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.683059,-122.294795,3
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.68687,-122.376805,13
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.697712,-122.32312,7
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.697724,-122.32312,15
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.705065,-122.355491,31
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.714085,-122.328779,13
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/18,47.714936,-122.355552,23
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.498728,-122.264429,6
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.498735,-122.26443,4
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.517356,-122.359216,5
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.537074,-122.28096,15
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.538861,-122.376545,13
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.538958,-122.29651,43
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.539232,-122.376561,38
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.539907,-122.390598,9
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.540554,-122.390322,5
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.548313,-122.363056,9
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.549001,-122.363038,14
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.550901,-122.296778,6
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.550923,-122.297708,4
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.552032,-122.381654,14
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.563683,-122.313428,15
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.60085,-122.316977,26
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.600859,-122.316978,8
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.601695,-122.314165,9
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.640259,-122.302094,83
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.683046,-122.29588,18
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.683059,-122.294795,7
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.68687,-122.376805,23
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.697712,-122.32312,18
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.697724,-122.32312,16
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.705065,-122.355491,34
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.714085,-122.328779,11
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/19,47.714936,-122.355552,20
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.498728,-122.264429,5
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.498735,-122.26443,6
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.517356,-122.359216,12
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.537074,-122.28096,29
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.538861,-122.376545,10
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.538958,-122.29651,25
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.539232,-122.376561,18
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.539907,-122.390598,8
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.540554,-122.390322,16
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.548313,-122.363056,11
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.549001,-122.363038,11
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.550901,-122.296778,5
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.552032,-122.381654,26
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.563683,-122.313428,10
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.60085,-122.316977,26
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.600859,-122.316978,13
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.601695,-122.314165,15
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.640259,-122.302094,55
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.683046,-122.29588,12
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.683059,-122.294795,4
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.68687,-122.376805,12
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.697712,-122.32312,15
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.697724,-122.32312,12
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.705065,-122.355491,29
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.714085,-122.328779,1
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/2,47.714936,-122.355552,18
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.498728,-122.264429,4
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.498735,-122.26443,1
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.517356,-122.359216,5
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.537074,-122.28096,14
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.538861,-122.376545,20
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.538958,-122.29651,43
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.539232,-122.376561,31
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.539907,-122.390598,5
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.540554,-122.390322,11
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.548313,-122.363056,10
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.549001,-122.363038,15
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.550901,-122.296778,2
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.550923,-122.297708,1
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.552032,-122.381654,26
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.563683,-122.313428,8
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.60085,-122.316977,38
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.600859,-122.316978,7
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.601695,-122.314165,8
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.640259,-122.302094,58
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.683046,-122.29588,10
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.683059,-122.294795,2
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.68687,-122.376805,10
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.697712,-122.32312,14
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.697724,-122.32312,14
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.705065,-122.355491,46
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.714085,-122.328779,7
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/20,47.714936,-122.355552,23
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.498728,-122.264429,8
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.498735,-122.26443,2
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.517356,-122.359216,17
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.537074,-122.28096,20
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.538861,-122.376545,11
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.538958,-122.29651,36
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.539232,-122.376561,79
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.539907,-122.390598,9
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.540554,-122.390322,7
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.548313,-122.363056,11
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.549001,-122.363038,9
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.550901,-122.296778,1
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.550923,-122.297708,2
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.552032,-122.381654,21
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.563683,-122.313428,12
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.60085,-122.316977,19
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.600859,-122.316978,12
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.601695,-122.314165,12
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.640259,-122.302094,68
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.683046,-122.29588,10
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.683059,-122.294795,2
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.68687,-122.376805,16
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.697712,-122.32312,6
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.697724,-122.32312,12
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.705065,-122.355491,30
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.714085,-122.328779,4
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/23,47.714936,-122.355552,15
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.498728,-122.264429,6
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.498735,-122.26443,4
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.517356,-122.359216,14
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.537074,-122.28096,12
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.538861,-122.376545,21
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.538958,-122.29651,41
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.539232,-122.376561,37
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.539907,-122.390598,10
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.540554,-122.390322,8
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.548313,-122.363056,16
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.549001,-122.363038,10
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.550923,-122.297708,1
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.552032,-122.381654,17
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.563683,-122.313428,16
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.60085,-122.316977,34
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.600859,-122.316978,11
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.601695,-122.314165,12
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.640259,-122.302094,58
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.683046,-122.29588,13
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.683059,-122.294795,1
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.68687,-122.376805,17
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.697712,-122.32312,10
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.697724,-122.32312,16
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.705065,-122.355491,30
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.714085,-122.328779,14
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/24,47.714936,-122.355552,7
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/25,47.498728,-122.264429,6
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/25,47.498735,-122.26443,1
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/25,47.517356,-122.359216,12
"SPEED, SCHOOL CROSSWALKS CAMERA VIOLATION",2022/5/25,47.537074,-122.28096,11
